"contact_[0,5)","contact_[5,10)","contact_[10,15)","contact_[15,20)","contact_[20,25)","contact_[25,30)","contact_[30,35)","contact_[35,40)","contact_[40,45)","contact_[45,50)","contact_[50,55)","contact_[55,60)","contact_[60,65)","contact_[65,70)","contact_70+"
2.38501886966838,1.6959019779459,1.18492074741591,0.965018948365622,0.985004165802016,0.990633721675474,0.784689857983985,0.76006657858212,0.53786619618912,0.306141996597762,0.538490189465539,0.300075413799951,0.281844165440843,0.274752326866672,0.385023716095015
1.78343005120883,8.68117036164101,3.83235097358413,0.468863480257473,0.55125177886119,0.665617690631167,0.740182782636414,0.623401087201534,0.523227733471385,0.340080745686422,0.286570842549407,0.139497832942488,0.141899031289693,0.0915089244064717,0.214020729742483
1.23850309323855,3.8090592996088,8.27611123731047,2.15327210273724,0.320447580048719,0.520294878148744,0.534160163549036,0.681761900686091,0.424663002327934,0.386353940956324,0.191678305448655,0.132789779465933,0.0664091694510176,0.0730024148798532,0.269300169498699
1.00206267380766,0.462967087120671,2.13919397336024,8.69576649833091,1.03896736075263,0.434261211187407,0.285709742117044,0.636956891817368,0.40338333300761,0.291303110017325,0.18022160798905,0.0528705362350544,0.103433448247548,0.114697580186782,0.280046714872536
1.1119711279381,0.591766143095794,0.34610242982353,1.12953138804916,0.918384608918589,0.514482172309725,0.331291101108181,0.240846840213831,0.381837035623744,0.228395743358597,0.525683026561128,0.203746900505113,0.1551550019891,0.0637617441479351,0.0788115113892491
1.24075584236684,0.792761852292079,0.623469166234489,0.523799664969064,0.570805445756487,0.819186905111619,0.664653066071752,0.478928248284139,0.298113280743053,0.209644484631686,0.472015589398046,0.0439275672499895,0.24129827435882,0.0503529779307193,0.161838265577699
1.08482582658514,0.973073446670638,0.706521985827685,0.380389027789814,0.405710551774884,0.733641293100459,0.470056484611279,0.626245983201217,0.293033140714663,0.207310302670675,0.280888898880797,0.103650095623555,0.175210956482299,0.0619868874372477,0.192168907699176
1.15120285945313,0.897867899746734,0.987927692456506,0.929075954140596,0.323136288584886,0.579158527851819,0.686093334570404,1.01343929550677,0.554092759822998,0.657172483893133,0.217347871861457,0.17841354509217,0.20091491279421,0.207398453069789,0.243227318573339
0.91855631943431,0.84970262640706,0.69385412228081,0.663422878728012,0.577635857347465,0.406480430063718,0.361981438943678,0.624760826489826,0.461481007255655,0.34090419919084,0.409940747510477,0.0688220230473752,0.108923239368675,0.0808611769972053,0.269722626254152
0.599909819361014,0.633708848003157,0.724336908368081,0.549729619242138,0.396456572596016,0.32799957451752,0.293847479245766,0.850241321927178,0.391168497919051,0.315867707172055,0.263926583574727,0.275179722431386,0.13155924750489,0.057251021924935,0.212796185884429
1.27982818740818,0.647665170265037,0.435852001897263,0.412497852063671,1.10673179360946,0.895688496725057,0.48288806842334,0.341058630897621,0.570510215790077,0.320106100766437,0.684580468887714,0.213412215758858,0.193900065368195,0.335443025872071,0.413607054449747
0.865919210595556,0.382788681992833,0.366609587942972,0.146927007021446,0.520813853665911,0.101207079317181,0.21634890008551,0.339918311196609,0.11629013025511,0.40522882374546,0.259114884038247,0,0.117581853718267,0,0.0615128575849927
1.08662355851093,0.520228528784267,0.244957265195735,0.384036078879855,0.52988351084752,0.742764369620432,0.488617876207424,0.511425075055192,0.245900310850264,0.258838210233597,0.314538743606407,0.157095378676319,0.380116959064327,0.359583672404577,0.289110648193941
1.31386680518051,0.416119509856929,0.333994562155687,0.528208240631581,0.270093856354264,0.192248030867384,0.21441137121743,0.654809920739361,0.226421926364009,0.139710852955712,0.674923970332852,0,0.446005133009259,0.5,0.0209283674133824
0.9836793493323,0.519955982877924,0.658256123514713,0.689029015943726,0.17836115878726,0.330121695513744,0.355129882746265,0.410277973302225,0.403507781015694,0.277438579422605,0.444610929910682,0.054460925143928,0.191584377646962,0.0111812784453299,0.116301794029002
